URL,Name,Price,Rating,Review,Description,ASIN,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTcxMzIzMDMyODMzOTMwOjE2NzcwODEwNTQ6c3BfYXRmOjIwMTE1NDYwNjg3MDk4OjowOjo&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dbags%26qid%3D1677081054%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","₹1,209.00",2,NA,"Laptop backpack made from water-resistant, strong and durable polyester   Slim, contoured, lightweight design with quick-access compartments that ensures protection and comfort   Contains two large compartments, two easy-access front pockets, two side pockets, and two water-bottle pockets   Well-cushioned polyester pocket that stores up to 15.6-inch laptop   Cushioned shoulder strap for added comfort and well-padded back to provide support   Dimensions: 43 x 30 x 16 cm (L x W x H)   Weight: 0.76 gms",B09W4ZPP3D,Flab internatioanl private limited
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?keywords=bags&qid=1677081054&sr=8-3,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"₹1,199.00","51,727",NA,"Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : No   Outer Material: Polyester, Color: Black   Water Resistance: Water resistant , not Waterproof   Capacity: 32 liters; Dimensions: 31.5 x 22 x 49.5 Centimeters   Number of Wheels: 0, Number of compartments: 3   Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of   Mesh pockets on both sides to accommodate your sipper or bottle and umbrella   Mesh Padding on back & shoulder strap to provide comfort & better back support",B07CJCGM1M,Samsonite
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_4?keywords=bags&qid=1677081054&sr=8-4,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),₹299,"17,837",131,"Outer Material: Polyester, Color: Sea Blue   Not water resistant. With Rain Cover:No   Capacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)   Number of compartments: 2; Laptop Compatibility: No   Age Range Description: Kid; Closure Type: Drawstring; Pocket Description: Utility Pocket   Drawstring, 2 Compartments, Compact Size",B07Q7CNPMV,"Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_5?keywords=bags&qid=1677081054&sr=8-5,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),₹499.00,484,3,Material: Water Resistant Light-Weight Polyester   Compartments: 2 with padding; Laptop Size: 15.6 inch and below   Dimensions: LxWxH - 12.5 x 7.5 x 19 inches   Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders   Closure Type: Zipper,B09TPX22NF,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com"
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?keywords=bags&qid=1677081054&sr=8-6,Skybags Brat Black 46 Cms Casual Backpack,₹669,"3,514",107,"Combination of functional & safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,",B08Z1HHHTD,VIP Industries Ltd
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_7?keywords=bags&qid=1677081054&sr=8-7,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),₹565.00,"9,422",96,"30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.   Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.   Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.   Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks   1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty   Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.",B084JGJ8PF,Wesley
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_8?keywords=bags&qid=1677081054&sr=8-8,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",₹565.00,"9,422",96,"30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.   Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch   Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.   Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks   1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty   Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.",B085S444JV,Wesley
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_9?keywords=bags&qid=1677081054&sr=8-9,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,₹798.00,963,23,Laptop bag fits upto 17.3 inch laptop,B098QFF5TJ,"Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039. Ph-9560940507"
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_10?keywords=bags&qid=1677081054&sr=8-10,Half Moon 35 L Waterproof Laptop/College/School/Office Bag Backpack for Men Women Boys Girls with 15.6 inch Padded Laptop Compartment & Rain Cover (Navy_Blue),₹689.00,"15,047",76,"SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort   COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women   PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm   BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.   OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.",B085MHDJ93,"Amazing Bags, Half_Moon, New Delhi"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTcxMzIzMDMyODMzOTMwOjE2NzcwODEwNTQ6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dbags%26qid%3D1677081054%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"₹5,499.00",418,39,"Care Instructions: Wipe with Damp Cloth   CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Light Brown, Water resistant: Yes   MOST FEATURE RICH BACKPACK: Front bucket pocket: Retractable key holder, Card holder, Slip pockets, Zippered pocket, Flat opening tech compartment: 5 pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 16” laptop   INDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Hidden magnetic passport pocket, 10 thoughtfully designed pockets, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment buckles   MAXED OUT STORAGE: Dimension: 48 x 31 x 16 cm, Capacity: 24L   MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)",B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore., Designed By Mokobara"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTcxMzIzMDMyODMzOTMwOjE2NzcwODEwNTQ6c3BfbXRmOjIwMTIyMzY4NzYwODk4OjowOjo&url=%2FHA-CREATION-Backpack-Multicolour-Collage%2Fdp%2FB0B2Q661P4%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dbags%26qid%3D1677081054%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,HA CREATION Heavy duty Large 45-L Backpack (Multicolour) Laptop Backpack Unisex Collage & School Bags,₹499.00,50,NA,"SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort    COMFORT : This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?    Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 46 cm X 31 cm X 23 cm    BACK SUPPORT: We have designed the bag keeping your comfort in mind.; OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders; Age Range Description: Adult    Pattern Name: Solid",B0B2Q661P4,Not mentioned
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_13?keywords=bags&qid=1677081054&sr=8-13,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,₹889.00,"5,397",36,"MATERIAL - We use Highest Quality of Artificial Leather which is Durable, Long Lasting and tested to ensure they don't peel off in just few months. The leather is also water resistant. Inner fabric lining ensured to have a soft touch feel. We use quality zips and accessories that have a long life.   Waterproof - With this unisex duffle bag, you can be rest assured that none of your belongings will be damaged by rain or accidental splashes. The interiors of this water-resistant travel duffle bag remain free from moisture even if you get caught in an unexpected shower.   Dimensions: 47 x 28 x 27 CM. Volume Capacity - 35 Litres. Huge Spacious Compartment   Design - This stylish yet utilitarian textured leatherette duffle bag can be used for corporate travel as well as to take to the gym. The Large Spacious Compartment is suitable for 3-4 days weekender or business trip, can be used as a carry-on flight bag as well.   Warranty - 100% Genuine Fur Jaden Men Bags, 10 days No Question asked replacement guarantee from the date of delivery. 6 Month Manufacturer and Seller Warranty against Manufacturing Defects",B07M9BRCQ5,"Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028"
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGBVC/ref=sxin_25_in_ft_top_brands_non_branded_t1?content-id=amzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d%3Aamzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07CJCGBVC&pd_rd_r=f9dfdd3d-52ad-41ec-9628-8d8d12cfb897&pd_rd_w=qKGiM&pd_rd_wg=VSItP&pf_rd_p=96f246d6-ce72-46fc-883f-32ffe859766d&pf_rd_r=3KFVYNSH2S40ZHACESFC&qid=1677081054&sr=1-1-fa25b4f9-cd15-464b-8e7e-380c0a70e7f6,American Tourister 32 Ltrs Grey Casual Backpack (AMT FIZZ SCH BAG 02 - GREY),"₹1,099.00","51,727",NA,"Laptop Compatibility: No, Strap Type: Adjustable,   Outer Material: Polyester, Color: Grey   Water Resistance: Water resistant   Capacity: 32 liters; Dimensions: 32.5 cms x 18 cms x 50 cms (LxWxH)   Number of Wheels: 0, Number of compartments: 3   Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of purchase   Mesh pockets on both sides to accommodate your sipper or bottle and umbrella  Lightweight backpack made of durable double dot polyester fabricCountry of Origin: ChinaMesh Padding on back & shoulder strap to provide comfort & better back support",B07CJCGBVC,Samsonite
https://www.amazon.in/American-Tourister-Hardsided-Spinner-Luggage/dp/B08TWZNMX2/ref=sxin_25_in_ft_top_brands_non_branded_t1?content-id=amzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d%3Aamzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08TWZNMX2&pd_rd_r=f9dfdd3d-52ad-41ec-9628-8d8d12cfb897&pd_rd_w=qKGiM&pd_rd_wg=VSItP&pf_rd_p=96f246d6-ce72-46fc-883f-32ffe859766d&pf_rd_r=3KFVYNSH2S40ZHACESFC&qid=1677081054&sr=1-2-fa25b4f9-cd15-464b-8e7e-380c0a70e7f6,American Tourister 78 cms Polypropylene Luggage- Suitcase(FO1 (0) 01 403_Highline Blue),"₹3,999","1,798",58,"Meets most domestic check-in size requirements   Scratch and impact resistant material   Extra packing space to accommodate your last-minute shopping   Colour matched 3-digit Recessed TSA lock, Colour coordinated components bring a rich look to the bag",B08TWZNMX2,"American Tourister, Samsonite South Asia Pvt Ltd"
https://www.amazon.in/American-Tourister-Kamiliant-Harrier-Polypropylene/dp/B0BB2LX7LW/ref=sxin_25_in_ft_top_brands_non_branded_t1?content-id=amzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d%3Aamzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BB2LX7LW&pd_rd_r=f9dfdd3d-52ad-41ec-9628-8d8d12cfb897&pd_rd_w=qKGiM&pd_rd_wg=VSItP&pf_rd_p=96f246d6-ce72-46fc-883f-32ffe859766d&pf_rd_r=3KFVYNSH2S40ZHACESFC&qid=1677081054&sr=1-3-fa25b4f9-cd15-464b-8e7e-380c0a70e7f6,American Tourister Polypropylene Hard 68 Cms Luggage- Suitcase(Lg4 (0) 08 002_Iron Grey),"₹2,899.00",178,18,"Boxy shape for maximum volume and retractable top and side handles for comfort   Dual texture with matte finish and 3 digit fixed combination lock for extra security   Cross ribbons in bottom compartment and U-shaped pocket for maximum packing space   Sturdy and lightweight, with 360-degree smooth rolling wheels   50-50 packing makes organization and segregation easier",B0BB2LX7LW,"Samsonite South Asia Pvt Ltd, Marketed by : Samsonite South Asia Pvt. Ltd. GAT no. 159 to 163, Gonde, Taluka - Igatpuri, Nashik : 422403"
https://www.amazon.in/American-Tourister-Polypropylene-Hardside-Suitcase/dp/B0B3HV8JZK/ref=sxin_25_in_ft_top_brands_non_branded_t1?content-id=amzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d%3Aamzn1.sym.96f246d6-ce72-46fc-883f-32ffe859766d&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B3HV8JZK&pd_rd_r=f9dfdd3d-52ad-41ec-9628-8d8d12cfb897&pd_rd_w=qKGiM&pd_rd_wg=VSItP&pf_rd_p=96f246d6-ce72-46fc-883f-32ffe859766d&pf_rd_r=3KFVYNSH2S40ZHACESFC&qid=1677081054&sr=1-4-fa25b4f9-cd15-464b-8e7e-380c0a70e7f6,American Tourister Ivy Spinner Polypropylene (PP) 77 Cm Large Sea Green Check-in Hard Luggage with TSA Lock Check-in,"₹3,999",119,6,Meets most domestic check-in size requirements   Scratch and impact resistant material   Extra packing space to accommodate your last-minute shopping   Colour matched 3-digit Recessed TSA lock   Colour coordinated components bring a rich look to the bag,B0B3HV8JZK,"Samsonite South Asia Pvt. Ltd., Samsonite South Asia Pvt Ltd, GAT NO 159 to 163 , Gonde Taluka,Igatpuri,Nashik-422403"
